SalePrice,Id,LotArea,Street,YearRemodAdd,YearBuilt,Heating,BedroomAbvGr,KitchenAbvGr,GarageType,ScreenPorch,PoolArea,MoSold,SaleType,SaleCondition
143000,944,25000,Pave,1967,1967,GasA,4,2,Attchd,0,0,6,WD,Normal
137500,945,14375,Pave,1958,1958,GasA,3,1,Basment,233,0,1,COD,Abnorml
124900,946,8820,Pave,1996,1890,GasA,2,1,Detchd,0,0,9,WD,Normal
143000,947,8163,Pave,1959,1959,GasA,3,1,Attchd,0,0,3,WD,Normal
270000,948,14536,Pave,2003,2002,GasA,3,1,Attchd,0,0,11,WD,Normal
192500,949,14006,Pave,2002,2002,GasA,3,1,Attchd,0,0,2,WD,Normal
197500,950,9360,Pave,2006,1972,GasA,3,1,Attchd,0,0,3,WD,Normal
129000,951,7200,Pave,2002,1950,GasA,3,1,Detchd,0,0,7,WD,Normal
119900,952,7800,Pave,1965,1965,GasA,3,1,Detchd,0,0,7,WD,Abnorml
133900,953,7200,Pave,2003,1972,GasA,2,1,Detchd,0,0,4,WD,Normal
172000,954,11075,Pave,1969,1969,GasA,4,1,Attchd,0,0,9,WD,Normal
127500,955,9400,Pave,1975,1975,GasA,4,0,NA,0,0,10,WD,AdjLand
145000,956,7136,Pave,1950,1946,GasA,4,2,Attchd,0,0,8,WD,Normal
124000,957,1300,Pave,1980,1980,GasA,2,1,Attchd,0,0,5,WD,Normal
132000,958,7420,Pave,1962,1962,GasA,3,1,Detchd,0,0,4,WD,Normal
185000,959,8450,Pave,2003,2003,GasA,3,1,Attchd,0,0,10,WD,Normal
155000,960,2572,Pave,1999,1999,GasA,3,1,Detchd,0,0,5,WD,Normal
116500,961,7207,Pave,2008,1958,GasA,2,1,NA,0,0,2,WD,Normal
272000,962,12227,Pave,1995,1977,GasA,4,1,Attchd,0,0,7,WD,Normal
155000,963,2308,Pave,1976,1976,GasA,3,1,Detchd,0,0,7,WD,Normal
239000,964,11923,Pave,2007,2007,GasA,2,1,Attchd,0,0,5,WD,Normal
214900,965,11316,Pave,2003,2002,GasA,4,1,BuiltIn,0,0,2,WD,Normal
178900,966,10237,Pave,2007,2005,GasA,3,1,Attchd,0,0,7,New,Partial
160000,967,9600,Pave,1950,1940,GasA,2,1,Detchd,0,0,6,WD,Normal
135000,968,7390,Pave,1955,1955,GasA,3,1,Attchd,0,0,7,WD,Normal
37900,969,5925,Pave,1950,1910,Grav,2,1,NA,0,0,5,WD,Abnorml
140000,970,10382,Pave,1958,1958,GasA,2,1,Attchd,0,0,3,ConLD,Normal
135000,971,10800,Pave,1950,1949,GasA,4,1,NA,0,0,12,WD,Abnorml
173000,972,2268,Pave,2004,2003,GasA,2,1,BuiltIn,0,0,7,WD,Normal
99500,973,7892,Pave,1979,1979,GasA,2,1,Attchd,0,0,4,WD,Normal
182000,974,11639,Pave,2008,2007,GasA,3,1,Attchd,0,0,12,New,Partial
167500,975,11414,Pave,1993,1910,GasA,3,1,Detchd,0,0,10,WD,Normal
165000,976,2651,Pave,2000,2000,GasA,3,1,Detchd,0,0,4,WD,Normal
85500,977,5900,Pave,1958,1923,GasA,2,1,NA,0,0,8,WD,Normal
199900,978,4274,Pave,2007,2006,GasA,1,1,Attchd,0,0,11,New,Partial
110000,979,9450,Pave,1954,1954,GasA,3,1,Detchd,0,0,5,WD,Abnorml
139000,980,8816,Pave,1963,1963,GasA,3,1,Detchd,0,0,6,WD,Normal
178400,981,12122,Pave,2007,1961,GasA,3,1,Attchd,0,0,7,WD,Normal
336000,982,12203,Pave,1999,1998,GasA,4,1,Attchd,0,0,7,WD,Normal
159895,983,3182,Pave,2007,2007,GasA,2,1,Attchd,0,0,3,WD,Normal
255900,984,11250,Pave,2002,2002,GasA,4,1,Attchd,0,0,5,WD,Normal
126000,985,10125,Pave,1977,1977,GasA,4,2,Attchd,0,0,8,COD,Normal
125000,986,10880,Pave,1950,1950,GasW,3,1,Detchd,0,0,8,ConLD,Normal
117000,987,5310,Pave,2003,1910,GasA,2,1,Attchd,0,0,6,WD,Normal
395192,988,10159,Pave,2010,2009,GasA,3,1,Attchd,0,0,4,New,Partial
195000,989,12046,Pave,1976,1976,GasA,4,1,Attchd,0,0,6,WD,Normal
197000,990,8125,Pave,2006,2006,GasA,3,1,Attchd,0,0,8,New,Partial
348000,991,9452,Pave,1998,1997,GasA,3,1,Attchd,0,0,6,WD,Normal
168000,992,17671,Pave,1986,1882,GasA,4,1,Attchd,0,0,11,WD,Normal
187000,993,9760,Pave,1993,1964,GasA,3,1,Attchd,0,0,7,WD,Normal
173900,994,8846,Pave,2006,2005,GasA,3,1,Attchd,0,0,8,New,Partial
337500,995,12456,Pave,2007,2006,GasA,3,1,Attchd,0,0,7,WD,Normal
121600,996,4712,Pave,1950,1946,GasA,3,1,Detchd,63,0,8,WD,Abnorml
136500,997,10659,Pave,1961,1961,GasA,3,1,Attchd,0,0,1,COD,Normal
185000,998,11717,Pave,1970,1970,GasA,2,1,Attchd,0,0,2,WD,Normal
91000,999,9786,Pave,1950,1922,GasA,3,1,Detchd,0,0,5,WD,Normal
206000,1000,6762,Pave,2006,2006,GasA,2,1,Attchd,0,0,2,WD,Normal
82000,1001,10206,Pave,1952,1952,GasW,2,1,Detchd,0,0,7,WD,Normal
86000,1002,5400,Pave,1950,1920,GasA,2,1,Detchd,0,0,1,WD,Abnorml
232000,1003,11957,Pave,2006,2006,GasA,3,1,Attchd,0,0,7,WD,Normal
136905,1004,11500,Pave,1976,1976,GasA,4,2,Detchd,0,0,6,WD,Normal
181000,1005,3182,Pave,2006,2005,GasA,1,1,Attchd,0,0,5,WD,Normal
149900,1006,8385,Pave,1977,1977,GasA,3,1,Attchd,0,0,11,WD,Normal
163500,1007,12155,Pave,1970,1970,GasA,3,1,Attchd,147,0,3,WD,Normal
88000,1008,2217,Pave,1970,1970,GasA,3,1,Attchd,0,0,8,WD,Normal
240000,1009,12118,Pave,2005,2004,GasA,3,1,Attchd,180,0,4,WD,Normal
102000,1010,6000,Pave,1950,1926,GasA,4,1,NA,0,0,6,WD,Normal
135000,1011,21286,Pave,1950,1948,GasA,4,1,Attchd,0,0,8,WD,Normal
100000,1012,9825,Pave,1965,1965,GasA,4,2,NA,0,0,5,WD,Normal
165000,1013,10592,Pave,1996,1923,GasA,3,1,Detchd,53,0,8,WD,Normal
85000,1014,7200,Pave,2006,1910,GasW,2,1,Detchd,0,0,6,WD,Normal
119200,1015,11664,Pave,1950,1948,GasA,2,1,Detchd,0,0,11,WD,Normal
227000,1016,8400,Pave,2001,2001,GasA,3,1,Attchd,0,0,11,WD,Normal
203000,1017,11883,Pave,1996,1996,GasA,3,1,Attchd,0,0,6,WD,Normal
187500,1018,5814,Pave,1984,1984,GasA,1,1,Attchd,0,0,8,COD,Abnorml
160000,1019,10784,Pave,1992,1991,GasA,3,1,Attchd,0,0,5,WD,Normal
213490,1020,3013,Pave,2005,2005,GasA,2,1,Attchd,0,0,4,WD,Normal
176000,1021,7024,Pave,2005,2005,GasA,2,1,Attchd,0,0,6,WD,Normal
194000,1022,7406,Pave,2006,2006,GasA,2,1,Attchd,0,0,7,New,Partial
87000,1023,9439,Pave,1950,1930,GasA,2,1,Detchd,0,0,3,WD,Normal
191000,1024,3182,Pave,2006,2005,GasA,2,1,Attchd,0,0,5,WD,Normal
287000,1025,15498,Pave,1976,1976,GasA,2,1,Attchd,0,0,5,COD,Abnorml
112500,1026,7700,Pave,1972,1972,GasA,3,1,Detchd,0,0,3,WD,Normal
167500,1027,9300,Pave,1960,1960,GasA,3,1,Attchd,143,0,4,WD,Normal
293077,1028,9520,Pave,2008,2007,GasA,3,1,Attchd,0,0,4,New,Partial
105000,1029,9492,Pave,1950,1941,GasA,3,1,Attchd,0,0,4,WD,Normal
118000,1030,1680,Pave,1972,1972,GasA,3,1,Detchd,0,0,5,WD,Normal
160000,1031,7082,Pave,1995,1916,GasA,5,2,NA,0,0,7,WD,Normal
197000,1032,15863,Pave,1970,1920,GasA,5,1,Basment,0,0,8,WD,Normal
310000,1033,14541,Pave,1993,1993,GasA,5,1,Attchd,0,0,11,WD,Abnorml
230000,1034,8125,Pave,2002,2002,GasA,3,1,Attchd,0,0,2,WD,Normal
119750,1035,6305,Pave,1950,1938,GasA,2,1,Basment,0,0,6,WD,Normal
84000,1036,11500,Pave,1957,1957,GasA,3,1,Detchd,0,0,1,WD,Normal
315500,1037,12898,Pave,2008,2007,GasA,2,1,Attchd,0,0,9,WD,Normal
287000,1038,9240,Pave,2002,2001,GasA,3,1,BuiltIn,189,0,9,WD,Normal
97000,1039,1533,Pave,2008,1970,GasA,3,1,NA,0,0,5,WD,Normal
80000,1040,1477,Pave,1970,1970,GasA,1,1,Attchd,0,0,4,WD,Normal
155000,1041,13125,Pave,2000,1957,GasA,3,1,Attchd,0,0,1,WD,Normal
173000,1042,9130,Pave,2000,1966,GasA,4,1,Attchd,0,0,7,WD,Normal
196000,1043,5381,Pave,2005,2005,GasA,1,1,Attchd,0,0,8,WD,Normal
262280,1044,11839,Pave,1990,1990,GasA,4,1,Attchd,0,0,5,WD,Normal
278000,1045,9600,Pave,1981,1981,GasA,4,1,Attchd,0,0,7,WD,Normal
139600,1046,13680,Pave,1955,1955,GasA,4,1,Attchd,0,0,6,WD,Normal
556581,1047,16056,Pave,2006,2005,GasA,4,1,BuiltIn,0,0,7,New,Partial
145000,1048,9245,Pave,1995,1994,GasA,3,1,Detchd,0,0,2,WD,Normal
115000,1049,21750,Pave,2006,1960,GasA,3,1,Attchd,0,0,11,WD,Normal
84900,1050,11100,Pave,2006,1946,GasA,2,1,Detchd,0,0,4,WD,Abnorml
176485,1051,8993,Pave,2007,2007,GasA,3,1,Attchd,0,0,8,New,Partial
200141,1052,11175,Pave,2007,2007,GasA,3,1,Attchd,0,0,10,New,Partial
165000,1053,9500,Pave,1978,1964,GasA,4,1,Attchd,0,0,6,WD,Normal
144500,1054,8562,Pave,2002,1957,GasA,4,1,Basment,0,0,5,WD,Normal
255000,1055,11367,Pave,2002,2002,GasA,3,1,Attchd,0,0,11,WD,Normal
180000,1056,11361,Pave,1976,1976,GasA,3,1,Attchd,189,0,5,COD,Abnorml
185850,1057,7052,Pave,2005,2005,GasA,2,1,Attchd,0,0,6,WD,Normal
248000,1058,29959,Pave,1994,1994,GasA,3,1,BuiltIn,0,0,1,WD,Normal
335000,1059,11308,Pave,2008,2008,GasA,3,1,Attchd,0,0,7,WD,Normal
220000,1060,11275,Pave,1950,1932,GasA,3,1,Detchd,0,0,3,WD,Normal
213500,1061,4920,Pave,2001,2001,GasA,2,1,Attchd,0,0,4,WD,Normal
81000,1062,18000,Grvl,1950,1935,GasA,2,1,Detchd,0,0,8,ConLD,Normal
90000,1063,13600,Pave,1950,1900,GasA,5,2,Detchd,0,0,9,WD,Normal
110500,1064,6000,Pave,1980,1925,GasA,2,1,Detchd,0,0,7,WD,Normal
154000,1065,11000,Pave,1966,1966,GasA,3,1,Attchd,0,0,11,WD,Normal
328000,1066,14000,Pave,1997,1996,GasA,3,1,Attchd,0,0,4,WD,Normal
178000,1067,7837,Pave,1994,1993,GasA,3,1,Attchd,0,0,5,WD,Normal
167900,1068,9760,Pave,1964,1964,GasA,4,1,Attchd,189,0,6,WD,Normal
151400,1069,3964,Pave,1973,1973,GasA,5,1,Attchd,0,0,6,WD,Normal
135000,1070,9600,Pave,2003,1949,GasA,2,1,Detchd,0,0,5,WD,Normal
135000,1071,10152,Pave,1956,1956,GasA,3,1,Attchd,192,0,6,WD,Normal
154000,1072,11700,Pave,1968,1968,GasA,4,1,Attchd,0,0,5,WD,Normal
91500,1073,7585,Pave,1950,1948,GasA,4,1,Detchd,0,0,8,WD,Normal
159500,1074,7950,Pave,1977,1977,GasA,3,1,Attchd,0,0,7,WD,Normal
194000,1075,8556,Pave,2006,2006,GasA,2,1,Attchd,0,0,5,WD,Normal
219500,1076,13125,Pave,1984,1940,GasA,3,1,Attchd,0,0,7,CWD,Normal
170000,1077,10800,Pave,1989,1936,GasA,3,1,Attchd,0,0,4,WD,Normal
138800,1078,15870,Pave,1969,1969,GasA,3,1,Attchd,0,0,3,WD,Abnorml
155900,1079,4435,Pave,2004,2004,GasA,1,1,Attchd,0,0,5,WD,Normal
126000,1080,8775,Pave,1994,1994,GasA,3,1,Attchd,0,0,4,WD,Normal
145000,1081,11040,Pave,2004,1971,GasA,3,1,Attchd,0,0,10,COD,Abnorml
133000,1082,7500,Pave,1963,1963,GasA,3,1,Attchd,0,0,6,WD,Normal
192000,1083,8749,Pave,2002,2002,GasA,3,1,Attchd,0,0,9,WD,Normal
160000,1084,8800,Pave,1964,1964,GasA,3,1,Attchd,0,0,3,WD,Normal
187500,1085,13031,Pave,1996,1995,GasA,3,1,Attchd,0,0,7,WD,Normal
147000,1086,9069,Pave,1992,1992,GasA,2,1,Attchd,0,0,4,WD,Normal
83500,1087,1974,Pave,1973,1973,GasA,3,1,Attchd,0,0,5,WD,Normal
252000,1088,10574,Pave,2006,2005,GasA,3,1,Attchd,0,0,5,WD,Normal
137500,1089,2522,Pave,2004,2004,GasA,3,1,Detchd,0,0,4,WD,Normal
197000,1090,3316,Pave,2005,2005,GasA,1,1,Attchd,0,0,4,WD,Normal
92900,1091,8544,Pave,1950,1950,Wall,2,2,Detchd,0,0,6,WD,Normal
160000,1092,2160,Pave,2000,1999,GasA,2,1,Detchd,0,0,3,WD,Normal
136500,1093,8400,Pave,1950,1925,GasA,4,1,Detchd,0,0,6,WD,Normal
146000,1094,9230,Pave,1998,1965,GasA,1,1,Detchd,0,0,10,WD,Normal
129000,1095,5868,Pave,2000,1956,GasA,2,1,Attchd,160,0,5,WD,Normal
176432,1096,9317,Pave,2006,2006,GasA,3,1,Attchd,0,0,3,WD,Normal
127000,1097,6882,Pave,2006,1914,GasA,3,1,NA,0,0,3,WD,Normal
170000,1098,3696,Pave,1986,1986,GasA,2,1,Attchd,0,0,10,WD,Normal
128000,1099,6000,Pave,1950,1936,GasA,3,1,Detchd,0,0,7,WD,Normal
157000,1100,11880,Pave,1978,1978,GasA,3,1,Attchd,0,0,4,COD,Abnorml
60000,1101,8400,Pave,1950,1920,GasA,1,1,Detchd,0,0,1,WD,Normal
119500,1102,9758,Pave,1971,1971,GasA,3,1,Detchd,0,0,7,WD,Normal
135000,1103,7000,Pave,2002,1960,GasA,2,1,Attchd,0,0,4,WD,Family
159500,1104,8910,Pave,1959,1959,GasA,3,1,BuiltIn,0,0,7,WD,Normal
106000,1105,2016,Pave,1970,1970,GasA,3,1,Detchd,0,0,4,WD,Normal
325000,1106,12256,Pave,1995,1994,GasA,3,1,Attchd,0,0,4,WD,Normal
179900,1107,10357,Pave,1991,1990,GasA,3,1,Attchd,0,0,5,WD,Normal
274725,1108,23257,Pave,2006,2006,GasA,3,1,BuiltIn,0,0,9,New,Partial
181000,1109,8063,Pave,2000,2000,GasA,3,1,Attchd,0,0,11,WD,Abnorml
280000,1110,11362,Pave,2005,2004,GasA,3,1,Attchd,0,0,3,WD,Normal
188000,1111,8000,Pave,1996,1995,GasA,3,1,Attchd,0,0,6,WD,Normal
205000,1112,10480,Pave,1976,1976,GasA,4,1,Attchd,0,0,9,WD,Normal
129900,1113,7100,Pave,1957,1957,GasA,2,1,Detchd,0,0,7,WD,Normal
134500,1114,8923,Pave,2006,1953,GasA,2,1,Attchd,0,0,5,WD,Normal
117000,1115,5400,Pave,2000,1954,GasA,2,1,Detchd,0,0,8,WD,Normal
318000,1116,12085,Pave,2007,2007,GasA,3,1,Attchd,0,0,11,New,Partial
184100,1117,7750,Pave,2002,2002,GasA,3,1,BuiltIn,0,0,3,WD,Normal
130000,1118,9764,Pave,2003,1967,GasA,3,1,Attchd,0,0,5,WD,Normal
140000,1119,13825,Pave,1987,1958,GasA,3,1,BuiltIn,0,0,12,WD,Normal
133700,1120,7560,Pave,1959,1959,GasA,3,1,Attchd,0,0,7,WD,Normal
118400,1121,8263,Pave,1950,1920,GasA,2,1,Detchd,0,0,5,WD,Normal
212900,1122,10084,Pave,2006,2005,GasA,3,1,Attchd,0,0,7,New,Partial
112000,1123,8926,Pave,1956,1956,GasA,3,1,Basment,160,0,10,COD,Abnorml
118000,1124,9405,Pave,2008,1947,GasA,2,1,NA,0,0,6,WD,Normal
163900,1125,9125,Pave,1992,1992,GasA,3,1,Attchd,0,0,7,WD,Normal
115000,1126,10434,Pave,1955,1955,GasA,2,1,Detchd,0,0,11,WD,Normal
174000,1127,3684,Pave,2007,2007,GasA,2,1,Attchd,0,0,6,WD,Normal
259000,1128,14572,Pave,2004,2004,GasA,3,1,Attchd,0,0,11,WD,Family
215000,1129,11796,Pave,2005,2004,GasA,4,1,BuiltIn,0,0,7,WD,Normal
140000,1130,7200,Pave,1980,1980,GasA,2,1,Detchd,0,0,8,WD,Normal
135000,1131,7804,Pave,1950,1928,GasA,4,1,Detchd,0,0,12,WD,Normal
93500,1132,10712,Pave,1992,1991,GasA,3,1,NA,0,0,9,Oth,Abnorml
117500,1133,9900,Pave,1950,1880,GasW,5,1,Detchd,0,0,5,WD,Normal
239500,1134,9828,Pave,1995,1995,GasA,3,1,Attchd,0,0,6,WD,Normal
169000,1135,8773,Pave,1997,1997,GasA,3,1,Attchd,0,0,8,WD,Normal
102000,1136,6180,Pave,1950,1926,GasA,2,1,Detchd,0,0,5,WD,Normal
119000,1137,9600,Pave,1950,1950,GasA,3,1,Attchd,0,0,4,WD,Abnorml
94000,1138,6342,Pave,1996,1875,GasA,2,1,NA,0,0,5,WD,Normal
196000,1139,9819,Pave,1977,1977,GasA,2,1,Attchd,0,0,5,WD,Normal
144000,1140,8731,Pave,1950,1920,GasA,3,1,Detchd,126,0,5,WD,Normal
139000,1141,7350,Pave,1951,1951,GasA,2,1,Detchd,0,0,6,COD,Abnorml
197500,1142,10304,Pave,1976,1976,GasA,4,1,Attchd,0,0,10,WD,Normal
424870,1143,9965,Pave,2007,2006,GasA,4,1,BuiltIn,0,0,4,New,Partial
80000,1144,9000,Pave,1959,1959,GasA,3,1,NA,0,0,7,WD,Normal
80000,1145,12180,Pave,1950,1941,Grav,2,1,Detchd,0,0,7,WD,Normal
149000,1146,6240,Pave,1950,1928,GasA,3,1,Detchd,0,0,8,WD,Family
180000,1147,11200,Pave,1985,1985,GasA,3,1,Attchd,0,0,5,WD,Normal
174500,1148,12000,Pave,1950,1941,GasA,3,1,Attchd,0,0,7,WD,Normal
116900,1149,5700,Pave,1950,1926,GasA,2,1,Detchd,0,0,8,WD,Normal
143000,1150,9000,Pave,1988,1920,GasA,3,1,Detchd,0,0,7,WD,Normal
124000,1151,8280,Pave,1950,1950,GasA,2,1,Attchd,0,0,11,WD,Normal
149900,1152,17755,Pave,1959,1959,GasA,3,1,Attchd,100,0,11,WD,Normal
230000,1153,14115,Pave,2004,1956,GasA,2,1,Attchd,0,0,7,WD,Abnorml
120500,1154,5890,Pave,2007,1930,GasA,2,1,Detchd,0,0,6,WD,Normal
201800,1155,13700,Pave,1988,1965,GasA,4,1,Attchd,273,0,5,WD,Normal
218000,1156,10768,Pave,2004,1976,GasA,3,1,Attchd,180,0,7,WD,Normal
179900,1157,9350,Pave,1999,1965,GasA,3,1,Attchd,0,0,10,WD,Normal
230000,1158,5001,Pave,2008,2007,GasA,2,1,Attchd,0,0,7,WD,Normal
235128,1159,11932,Pave,2008,2007,GasA,3,1,Attchd,0,0,6,ConLD,Partial
185000,1160,9120,Pave,1974,1974,GasA,4,1,Attchd,0,0,7,WD,Normal
146000,1161,2280,Pave,1978,1978,GasA,3,1,Attchd,0,0,7,WD,Normal
224000,1162,14778,Pave,2006,1954,GasA,3,1,Detchd,0,0,11,WD,Normal
129000,1163,8724,Pave,1968,1968,GasA,3,1,Attchd,0,0,5,WD,Normal
108959,1164,12900,Pave,1969,1969,GasA,0,2,CarPort,0,0,1,WD,Alloca
194000,1165,16157,Pave,1978,1978,GasA,2,1,Attchd,0,0,6,WD,Normal
233170,1166,9541,Pave,2009,2009,GasA,3,1,Attchd,0,0,9,New,Partial
245350,1167,10475,Pave,2008,2008,GasA,3,1,Attchd,0,0,2,WD,Normal
173000,1168,10852,Pave,2000,2000,GasA,3,1,Attchd,0,0,2,WD,Normal
235000,1169,13728,Pave,1986,1935,GasA,4,1,Basment,90,0,7,WD,Normal
625000,1170,35760,Pave,1996,1995,GasA,4,1,Attchd,0,0,7,WD,Normal
171000,1171,9880,Pave,1977,1977,GasA,3,1,Attchd,0,576,7,WD,Normal
163000,1172,9120,Pave,1958,1958,GasA,3,1,Attchd,288,0,11,WD,Normal
171900,1173,4017,Pave,2007,2006,GasA,2,1,Detchd,0,0,3,WD,Normal
200500,1174,18030,Pave,1994,1946,GasA,3,1,NA,0,0,3,WD,Normal
239000,1175,16560,Pave,1950,1932,GasA,4,1,Detchd,0,0,7,WD,Normal
285000,1176,10678,Pave,2000,1992,GasA,4,1,Attchd,0,0,4,WD,Normal
119500,1177,6951,Pave,1985,1984,GasA,3,1,Attchd,0,0,10,WD,Normal
115000,1178,3950,Pave,2004,1926,GasA,3,1,Detchd,0,0,12,WD,Normal
154900,1179,7681,Pave,1950,1921,GasA,3,1,Detchd,0,0,7,WD,Normal
93000,1180,8335,Pave,1954,1954,GasA,3,1,NA,0,0,4,WD,Normal
250000,1181,11170,Pave,1991,1990,GasA,4,1,Attchd,0,0,4,WD,Normal
392500,1182,5587,Pave,2008,2008,GasA,2,1,Attchd,0,0,11,New,Partial
745000,1183,15623,Pave,1996,1996,GasA,4,1,Attchd,0,555,7,WD,Abnorml
120000,1184,10800,Pave,1950,1920,GasA,2,1,Detchd,0,0,6,WD,Normal
186700,1185,35133,Grvl,1963,1963,GasA,3,1,2Types,263,0,5,WD,Normal
104900,1186,9738,Pave,1950,1924,GasA,4,1,Attchd,0,0,3,WD,Normal
95000,1187,10615,Pave,1970,1900,GasA,3,2,CarPort,0,0,8,WD,Abnorml
262000,1188,12461,Pave,1995,1994,GasA,2,1,Attchd,0,0,7,WD,Normal
195000,1189,8935,Pave,2002,2002,GasA,3,1,Attchd,0,0,7,WD,Normal
189000,1190,7500,Pave,1999,1999,GasA,3,1,Attchd,0,0,6,WD,Normal
168000,1191,32463,Pave,1975,1961,GasA,3,1,2Types,0,0,3,WD,Normal
174000,1192,2645,Pave,2000,1999,GasA,2,1,Detchd,0,0,11,WD,Normal
125000,1193,9600,Pave,1994,1925,GasA,3,1,Detchd,0,0,7,WD,Normal
165000,1194,4500,Pave,1999,1999,GasA,2,1,Attchd,0,0,6,WD,Normal
158000,1195,9364,Pave,1969,1969,GasA,4,1,Attchd,0,0,3,WD,Normal
176000,1196,8029,Pave,2005,2005,GasA,3,1,Attchd,0,0,7,WD,Normal
219210,1197,14054,Pave,2006,2006,GasA,4,1,BuiltIn,0,0,11,New,Partial
144000,1198,8850,Pave,1950,1916,GasA,3,1,Detchd,0,0,7,ConLw,Normal
178000,1199,9100,Pave,2001,2001,GasA,3,1,Attchd,0,0,6,WD,Normal
148000,1200,11235,Pave,1979,1963,GasA,3,1,Attchd,0,0,10,WD,Normal
116050,1201,9353,Pave,1970,1970,GasA,3,1,Attchd,0,0,7,Oth,Abnorml
197900,1202,10400,Pave,1998,1998,GasA,3,1,Attchd,0,0,3,WD,Normal
117000,1203,6000,Pave,1997,1925,GasA,3,1,Detchd,0,0,5,WD,Normal
213000,1204,9750,Pave,2001,2000,GasA,3,1,Attchd,0,0,10,WD,Normal
153500,1205,10140,Pave,1975,1975,GasA,3,1,Attchd,0,0,7,WD,Normal
271900,1206,14684,Pave,1991,1990,GasA,3,1,Attchd,0,0,6,WD,Normal
107000,1207,8900,Pave,1966,1966,GasA,2,1,Detchd,0,0,11,WD,Normal
200000,1208,9135,Pave,2003,2003,GasA,3,1,Attchd,0,0,5,WD,Normal
140000,1209,7763,Pave,1980,1962,GasA,3,1,Detchd,0,0,10,WD,Normal
290000,1210,10182,Pave,2006,2006,GasA,3,1,Attchd,0,0,5,New,Partial
189000,1211,11218,Pave,1992,1992,GasA,3,1,Attchd,0,0,5,WD,Normal
164000,1212,12134,Pave,2005,1988,GasA,4,1,Basment,0,0,6,WD,Normal
113000,1213,9340,Pave,1950,1941,GasA,2,1,Attchd,0,0,8,WD,Normal
145000,1214,10246,Pave,2001,1965,GasA,0,1,Attchd,0,0,5,WD,Normal
134500,1215,10205,Pave,1962,1962,GasA,3,1,Attchd,0,0,5,WD,Normal
125000,1216,7094,Pave,1966,1966,GasA,3,1,Detchd,0,0,5,WD,Normal
112000,1217,8930,Pave,1978,1978,GasA,4,2,Attchd,0,0,4,WD,Normal
229456,1218,8640,Pave,2009,2009,GasA,3,1,Attchd,0,0,9,New,Partial
80500,1219,6240,Pave,1950,1947,GasA,2,1,NA,0,0,7,WD,Normal
91500,1220,1680,Pave,1971,1971,GasA,3,1,NA,0,0,4,WD,Abnorml
115000,1221,7800,Pave,1964,1964,GasA,2,1,Attchd,0,0,11,WD,Abnorml
134000,1222,8250,Pave,1968,1968,GasA,3,1,Attchd,0,0,8,WD,Normal
143000,1223,10496,Pave,1950,1949,GasA,3,1,Attchd,0,0,1,WD,Normal
137900,1224,10680,Pave,1951,1951,GasA,4,1,Detchd,0,0,10,WD,Normal
184000,1225,15384,Pave,2005,2004,GasA,3,1,Attchd,0,0,2,WD,Normal
145000,1226,10482,Pave,1958,1958,GasA,3,1,Attchd,0,0,6,WD,Normal
214000,1227,14598,Pave,2007,2007,GasA,4,1,BuiltIn,0,0,1,WD,Normal
147000,1228,8872,Pave,2008,1965,GasA,2,1,Detchd,0,0,12,WD,Normal
367294,1229,8769,Pave,2008,2008,GasA,1,1,Attchd,224,0,10,New,Partial
127000,1230,7910,Pave,1960,1960,GasA,4,1,Basment,0,0,8,WD,Normal
190000,1231,18890,Pave,1977,1977,GasA,4,2,BuiltIn,0,0,8,WD,Normal
132500,1232,7728,Pave,1962,1962,GasA,3,1,Attchd,0,0,5,WD,Normal
101800,1233,9842,Pave,1962,1962,GasA,2,2,CarPort,0,0,3,WD,Normal
142000,1234,12160,Pave,1959,1959,GasA,3,1,Attchd,0,0,5,COD,Abnorml
130000,1235,8525,Pave,1950,1911,GasA,4,1,NA,0,0,11,WD,Abnorml
138887,1236,13132,Pave,1950,1914,GasA,4,1,Detchd,0,0,7,WD,Normal
175500,1237,2628,Pave,2003,2003,GasA,2,1,BuiltIn,0,0,6,WD,Normal
195000,1238,12393,Pave,2005,2004,GasA,4,1,BuiltIn,0,0,9,WD,Normal
142500,1239,13072,Pave,2005,2005,GasA,3,1,Detchd,0,0,3,WD,Abnorml
265900,1240,9037,Pave,2006,2006,GasA,2,1,Attchd,0,0,12,WD,Normal
224900,1241,8158,Pave,2003,2003,GasA,3,1,Attchd,0,0,7,WD,Normal
248328,1242,9849,Pave,2007,2007,GasA,3,1,Attchd,0,0,6,New,Partial
170000,1243,10625,Pave,1974,1974,GasA,3,1,Attchd,0,0,1,WD,Family
465000,1244,13891,Pave,2006,2006,GasA,2,1,Attchd,0,0,9,New,Partial
230000,1245,11435,Pave,1950,1929,GasA,3,1,Detchd,0,0,6,WD,Normal
178000,1246,12090,Pave,2003,1984,GasA,3,1,BuiltIn,147,0,1,WD,Abnorml
186500,1247,8125,Pave,2006,2005,GasA,3,1,Attchd,0,0,3,New,Partial
169900,1248,12328,Pave,1976,1976,GasA,3,1,Attchd,0,0,5,WD,Normal
129500,1249,9600,Pave,1950,1917,OthW,3,1,Detchd,0,0,4,WD,Normal
119000,1250,7200,Pave,1950,1950,GasA,3,1,Attchd,0,0,5,WD,Normal
244000,1251,11160,Pave,1968,1968,GasA,3,1,Attchd,0,0,4,WD,Normal
171750,1252,3136,Pave,2003,2003,GasA,2,1,Attchd,0,0,3,WD,Normal
